timestamp,lat_deg,lon_deg,alt_m,vel_N_mps,vel_E_mps,vel_D_mps
1780397740.445375,52.514350137,13.322662108,34.741,0.7044,-0.1527,-0.0551
1780397740.545328,52.514350716,13.322661892,34.745,0.5805,-0.1493,-0.0382
1780397740.645208,52.514351180,13.322661667,34.748,0.5100,-0.1429,-0.0289
1780397740.745003,52.514351632,13.322661471,34.751,0.5467,-0.1167,-0.0364
1780397740.844746,52.514352161,13.322661323,34.756,0.6898,-0.1146,-0.0620
1780397740.944506,52.514352870,13.322661133,34.763,0.9116,-0.1311,-0.0460
1780397741.044333,52.514353797,13.322660936,34.765,0.5682,0.4201,-1.0792
1780397741.144296,52.514353891,13.322662373,34.979,0.6311,0.4332,-1.1226
1780397741.244407,52.514354933,13.322662217,34.989,1.1395,-0.0900,-0.1049
1780397741.344598,52.514355943,13.322662107,35.000,1.1510,-0.0723,-0.1052
1780397741.444848,52.514357008,13.322662002,35.010,1.2176,-0.0768,-0.1248
1780397741.544925,52.514358137,13.322661880,35.025,1.2698,-0.0884,-0.1300
1780397741.644944,52.514359293,13.322661741,35.036,1.2661,-0.0934,-0.1262
1780397741.744852,52.514360413,13.322661603,35.050,1.2477,-0.1015,-0.1151
1780397741.844686,52.514361534,13.322661442,35.059,1.2371,-0.1195,-0.1303
1780397741.944565,52.514362635,13.322661251,35.076,1.3012,-0.1327,-0.1596
1780397742.044520,52.514363872,13.322661050,35.091,1.4281,-0.1611,-0.1385
1780397742.144553,52.514365204,13.322660775,35.104,1.4968,-0.1741,-0.1423
1780397742.244548,52.514366565,13.322660535,35.120,1.5305,-0.1245,-0.1676
1780397742.344480,52.514367956,13.322660407,35.137,1.6216,-0.1002,-0.1657
1780397742.444406,52.514369480,13.322660239,35.153,1.6659,-0.0945,-0.1787
1780397742.544390,52.514370951,13.322660128,35.173,1.5922,-0.0672,-0.1633
1780397742.644397,52.514372343,13.322660040,35.186,1.4491,-0.0576,-0.1261
1780397742.744465,52.514373558,13.322659957,35.198,1.2645,-0.0657,-0.0861
1780397742.844516,52.514374619,13.322659846,35.203,1.1145,-0.0692,-0.0634
1780397742.944543,52.514375564,13.322659753,35.211,1.0588,-0.0712,-0.0951
1780397743.044575,52.514376524,13.322659636,35.222,1.1784,-0.0913,-0.1144
1780397743.144630,52.514377684,13.322659483,35.234,1.3233,-0.1284,-0.1329
1780397743.244835,52.514378907,13.322659255,35.248,1.3340,-0.1744,-0.1596
1780397743.344985,52.514380088,13.322658966,35.266,1.2433,-0.1577,-0.1363
1780397743.445010,52.514381146,13.322658789,35.276,1.1268,-0.1014,-0.1179
1780397743.545113,52.514382116,13.322658666,35.289,1.1489,-0.1027,-0.1337
1780397743.645050,52.514383212,13.322658485,35.302,1.3176,-0.1870,-0.1057
1780397743.744980,52.514384484,13.322658114,35.310,1.4361,-0.2284,-0.0882
1780397743.845011,52.514385795,13.322657810,35.320,1.3929,-0.2019,-0.1148
1780397743.945045,52.514386990,13.322657517,35.333,1.2565,-0.1863,-0.1331
1780397744.045056,52.514388056,13.322657260,35.347,1.1678,-0.1780,-0.1129
1780397744.145016,52.514389090,13.322656991,35.356,1.1842,-0.1788,-0.0950
1780397744.244826,52.514390183,13.322656732,35.366,1.2233,-0.1818,-0.1111
1780397744.344665,52.514391287,13.322656455,35.378,1.2114,-0.1655,-0.1181
1780397744.444512,52.514392359,13.322656243,35.389,1.1634,0.2035,-1.1164
1780397744.544466,52.514393377,13.322657056,35.601,1.2648,0.2068,-1.1319
1780397744.644480,52.514394633,13.322656854,35.616,1.4761,-0.1265,-0.1437
1780397744.744579,52.514396034,13.322656681,35.630,1.5516,-0.1227,-0.1386
1780397744.844763,52.514397428,13.322656491,35.643,1.4948,-0.1354,-0.1280
1780397744.944951,52.514398727,13.322656280,35.655,1.3797,-0.1217,-0.0982
1780397745.045151,52.514399914,13.322656131,35.663,1.2609,-0.0992,-0.0848
1780397745.145262,52.514400999,13.322655987,35.672,1.2378,-0.0972,-0.0770
1780397745.245225,52.514402141,13.322655843,35.678,1.2953,-0.0786,-0.0454
1780397745.345070,52.514403326,13.322655755,35.681,1.3098,-0.0496,-0.0364
1780397745.445553,52.514404501,13.322655697,35.686,1.2749,-0.0586,-0.0755
1780397745.544498,52.514405613,13.322655582,35.697,1.2411,-0.0612,-0.1003
1780397745.644269,52.514406719,13.322655517,35.706,1.2048,-0.0333,-0.0766
1780397745.744146,52.514407776,13.322655484,35.712,1.1667,-0.0289,-0.0447
1780397745.844053,52.514408815,13.322655432,35.715,1.1331,-0.0335,-0.0391
1780397745.944058,52.514409813,13.322655385,35.720,1.0654,-0.0364,-0.0290
1780397746.044108,52.514410732,13.322655324,35.720,0.9613,-0.0372,-0.0033
1780397746.144252,52.514411544,13.322655275,35.720,0.8307,-0.0333,0.0033
1780397746.244399,52.514412228,13.322655225,35.720,0.7729,-0.0471,0.0074
1780397746.344610,52.514412936,13.322655135,35.719,0.8658,-0.0631,-0.0063
1780397746.444756,52.514413788,13.322655038,35.721,1.0298,-0.0838,-0.0425
1780397746.544894,52.514414791,13.322654887,35.727,1.1451,-0.0909,-0.0754
1780397746.645021,52.514415851,13.322654769,35.736,1.1517,-0.0935,-0.0679
1780397746.745176,52.514416866,13.322654611,35.741,1.1150,-0.0958,-0.0409
1780397746.845252,52.514417859,13.322654486,35.744,1.0939,-0.1129,-0.0350
1780397746.945192,52.514418833,13.322654277,35.748,1.0750,-0.1115,-0.0508
1780397747.045086,52.514419790,13.322654156,35.754,1.1055,-0.0931,-0.0735
1780397747.144939,52.514420819,13.322654002,35.763,1.1166,-0.0977,-0.0595
1780397747.244781,52.514421796,13.322653868,35.766,1.0311,-0.1013,-0.0503
1780397747.344702,52.514422672,13.322653703,35.773,1.0007,-0.1055,-0.0743
1780397747.444603,52.514423594,13.322653557,35.781,1.0354,-0.0978,-0.0838
1780397747.544519,52.514424532,13.322653414,35.789,1.0243,-0.1430,-0.0784
1780397747.644385,52.514425434,13.322653134,35.797,1.0285,-0.1246,-0.0774
1780397747.744328,52.514426380,13.322653046,35.805,1.1044,-0.0716,-0.0639
1780397747.844266,52.514427419,13.322652923,35.810,1.1744,-0.0623,-0.0549
1780397747.944275,52.514428492,13.322652862,35.816,1.2020,-0.0755,-0.0604
1780397748.044312,52.514429582,13.322652700,35.822,1.2103,-0.0951,-0.0842
1780397748.144320,52.514430670,13.322652581,35.833,1.1945,-0.0876,-0.0900
1780397748.244410,52.514431731,13.322652441,35.840,1.1196,-0.0932,-0.0670
1780397748.344397,52.514432684,13.322652306,35.846,1.0515,-0.0914,-0.0634
1780397748.445260,52.514433631,13.322652169,35.852,1.0767,-0.0838,-0.0799
1780397748.544485,52.514434622,13.322652058,35.862,1.1527,-0.0769,-0.0960
1780397748.644558,52.514435697,13.322651943,35.872,1.1839,-0.0706,-0.0732
1780397748.744530,52.514436752,13.322651849,35.877,1.1187,-0.0723,-0.0424
1780397748.844561,52.514437709,13.322651729,35.880,1.0244,-0.0550,-0.0407
1780397748.944503,52.514438594,13.322651686,35.885,1.0353,-0.0269,-0.0457
1780397749.044458,52.514439570,13.322651649,35.889,1.1149,0.0021,-0.0358
1780397749.144368,52.514440598,13.322651693,35.892,1.1620,0.0253,-0.0271
1780397749.244292,52.514441658,13.322651724,35.895,1.1580,0.0191,-0.0002
1780397749.344070,52.514442678,13.322651749,35.892,1.0508,0.0213,0.0074
1780397749.443890,52.514443545,13.322651787,35.893,0.9260,0.0229,-0.0070
1780397749.543864,52.514444341,13.322651817,35.893,0.8989,0.0079,0.0085
1780397749.643964,52.514445162,13.322651810,35.891,0.9477,0.0119,0.0174
1780397749.744163,52.514446048,13.322651852,35.890,1.0158,0.0162,-0.0010
1780397749.844365,52.514446993,13.322651858,35.892,1.0612,0.0240,-0.0238
1780397749.944473,52.514447960,13.322651923,35.895,1.1143,0.0184,-0.0246
1780397750.044500,52.514448998,13.322651912,35.896,1.2002,0.0200,-0.0276
1780397750.144402,52.514450118,13.322651982,35.900,1.2405,0.0747,-0.0353
1780397750.244240,52.514451227,13.322652133,35.904,1.1702,0.5468,-1.4633
1780397750.344081,52.514452220,13.322653595,36.192,1.1162,0.5421,-1.4542
1780397750.443993,52.514453232,13.322653733,36.194,1.0826,0.0900,-0.0077
1780397750.543902,52.514454165,13.322653861,36.194,1.0574,0.0833,-0.0113
1780397750.643821,52.514455132,13.322653979,36.196,1.1230,0.0969,-0.0087
1780397750.743856,52.514456184,13.322654148,36.196,1.1687,0.1197,-0.0168
1780397750.843954,52.514457236,13.322654333,36.200,1.1188,0.0895,-0.0210
1780397750.944115,52.514458199,13.322654412,36.200,1.0299,0.0630,-0.0288
1780397751.044320,52.514459091,13.322654520,36.205,1.0215,0.0712,-0.0385
1780397751.144490,52.514460040,13.322654623,36.208,1.1172,0.0786,-0.0381
1780397751.244540,52.514461103,13.322654752,36.213,1.2128,0.0955,-0.0628
1780397751.344612,52.514462223,13.322654906,36.220,1.2408,0.0984,-0.0664
1780397751.444609,52.514463336,13.322655043,36.226,1.1844,0.0892,-0.0508
1780397751.544458,52.514464351,13.322655169,36.230,1.1112,0.0633,-0.0760
1780397751.644270,52.514465331,13.322655230,36.241,1.1168,0.0253,-0.0876
1780397751.743948,52.514466355,13.322655244,36.248,1.1512,0.0111,-0.0801
1780397751.843801,52.514467397,13.322655263,36.257,1.1381,0.0063,-0.0921
1780397751.943882,52.514468401,13.322655262,36.266,1.1183,-0.0034,-0.0887
1780397752.044072,52.514469411,13.322655253,36.275,1.1177,-0.0127,-0.1023
1780397752.144445,52.514470417,13.322655225,36.287,1.1092,-0.0241,-0.0940
1780397752.244772,52.514471413,13.322655181,36.294,1.0932,-0.0315,-0.0885
1780397752.344977,52.514472389,13.322655131,36.305,1.1009,-0.0343,-0.0942
1780397752.445045,52.514473396,13.322655080,36.313,1.1163,-0.0431,-0.0762
1780397752.545040,52.514474397,13.322655004,36.320,1.0968,-0.0432,-0.0738
1780397752.644998,52.514475368,13.322654952,36.328,1.0954,-0.0255,-0.0719
1780397752.744849,52.514476366,13.322654929,36.334,1.1722,-0.0262,-0.0677
1780397752.844551,52.514477471,13.322654875,36.341,1.2413,-0.0286,-0.0967
1780397752.944211,52.514478591,13.322654845,36.353,1.2494,-0.0241,-0.1074
1780397753.043869,52.514479711,13.322654804,36.363,1.1781,-0.0090,-0.0934
1780397753.143703,52.514480705,13.322654818,36.372,1.1171,-0.0089,-0.0821
1780397753.243733,52.514481719,13.322654778,36.379,1.1517,-0.0318,-0.0707
1780397753.343942,52.514482779,13.322654724,36.386,1.1424,-0.0129,-0.0791
1780397753.444173,52.514483778,13.322654740,36.395,1.1018,-0.0046,-0.0798
1780397753.544368,52.514484765,13.322654710,36.402,1.1006,-0.0246,-0.0530
1780397753.644588,52.514485762,13.322654667,36.406,1.0839,-0.0098,-0.0356
1780397753.744870,52.514486719,13.322654681,36.409,1.0864,0.0095,-0.0318
1780397753.845058,52.514487721,13.322654695,36.412,1.1813,0.0287,-0.0496
1780397753.945093,52.514488846,13.322654766,36.419,1.3118,0.0387,-0.0557
1780397754.044904,52.514490078,13.322654809,36.423,1.3545,0.0423,-0.0440
1780397754.144603,52.514491277,13.322654891,36.428,1.2775,0.0689,-0.0342
1780397754.244328,52.514492369,13.322655012,36.430,1.1866,0.0654,-0.0326
1780397754.344169,52.514493406,13.322655084,36.435,1.1496,0.0388,-0.0350
1780397754.444150,52.514494435,13.322655127,36.437,1.1536,0.0061,-0.0284
1780397754.543741,52.514495477,13.322655102,36.440,1.1423,-0.0092,-0.0395
1780397754.643570,52.514496484,13.322655100,36.445,1.1345,-0.0169,-0.0523
1780397754.743567,52.514497515,13.322655052,36.451,1.1544,-0.0305,-0.0752
1780397754.843693,52.514498561,13.322655010,36.460,1.2337,-0.0449,-0.0952
1780397754.943933,52.514499738,13.322654919,36.470,1.3710,-0.0468,-0.1114
1780397755.044170,52.514501033,13.322654871,36.482,1.3798,-0.0131,-0.1219
1780397755.144284,52.514502225,13.322654880,36.494,1.2058,-0.0089,-0.1120
1780397755.244491,52.514503206,13.322654845,36.505,1.0368,-0.0323,-0.0892
1780397755.344626,52.514504093,13.322654784,36.512,1.0190,-0.0398,-0.0815
1780397755.444705,52.514505041,13.322654727,36.521,1.2636,0.4482,-1.2833
1780397755.544594,52.514506365,13.322656109,36.769,1.2617,0.4740,-1.2787
1780397755.644488,52.514507307,13.322656126,36.776,1.0363,0.0291,-0.0630
1780397755.744401,52.514508227,13.322656195,36.781,1.0068,0.0175,-0.0365
1780397755.844334,52.514509117,13.322656178,36.784,0.9737,0.0319,-0.0242
1780397755.944218,52.514509977,13.322656289,36.786,1.0053,0.0789,-0.0450
1780397756.044070,52.514510923,13.322656411,36.793,1.1052,0.0929,-0.0781
1780397756.143921,52.514511962,13.322656563,36.802,1.1983,0.1047,-0.0786
1780397756.243844,52.514513075,13.322656720,36.808,1.2102,0.1222,-0.0675
1780397756.343850,52.514514138,13.322656924,36.815,1.1979,0.1458,-0.0453
1780397756.444030,52.514515232,13.322657151,36.817,1.2325,0.1590,-0.0483
1780397756.544306,52.514516359,13.322657395,36.825,1.3076,0.1639,-0.0782
1780397756.644560,52.514517590,13.322657637,36.833,1.3801,0.1837,-0.0610
1780397756.744664,52.514518846,13.322657939,36.837,1.3729,0.2081,-0.0254
1780397756.844649,52.514520060,13.322658252,36.838,1.3294,0.2036,-0.0071
1780397756.944607,52.514521237,13.322658541,36.839,1.3082,0.2150,-0.0053
1780397757.044501,52.514522412,13.322658887,36.839,1.3631,0.2360,-0.0171
1780397757.144359,52.514523685,13.322659237,36.842,1.4847,0.2120,-0.0372
1780397757.244333,52.514525080,13.322659513,36.847,1.5561,0.1660,-0.0610
1780397757.344473,52.514526486,13.322659728,36.854,1.5336,0.1438,-0.0612
1780397757.444664,52.514527843,13.322659939,36.859,1.4792,0.1387,-0.0493
1780397757.544712,52.514529150,13.322660139,36.864,1.4194,0.1259,-0.0321
1780397757.644634,52.514530395,13.322660311,36.865,1.3716,0.1281,-0.0133
1780397757.744427,52.514531613,13.322660517,36.867,1.3835,0.1322,-0.0115
1780397757.844175,52.514532878,13.322660701,36.868,1.4158,0.1035,-0.0340
1780397757.943997,52.514534154,13.322660822,36.873,1.3993,0.0760,-0.0433
1780397758.043913,52.514535391,13.322660926,36.876,1.4150,0.0774,-0.0233
1780397758.143851,52.514536697,13.322661051,36.878,1.5019,0.0993,-0.0311
1780397758.243868,52.514538092,13.322661219,36.883,1.5776,0.1107,-0.0475
1780397758.344101,52.514539538,13.322661379,36.888,1.6015,0.0818,-0.0392
1780397758.444363,52.514540980,13.322661461,36.890,1.5467,0.0658,-0.0511
1780397758.544579,52.514542327,13.322661573,36.898,1.4726,0.0866,-0.0735
1780397758.644722,52.514543633,13.322661717,36.905,1.4569,0.0888,-0.0589
1780397758.744728,52.514544949,13.322661836,36.910,1.4476,0.0751,-0.0611
1780397758.844673,52.514546236,13.322661939,36.917,1.4041,0.0861,-0.0724
1780397758.944631,52.514547474,13.322662091,36.924,1.3622,0.1017,-0.0600
1780397759.044633,52.514548686,13.322662240,36.929,1.3346,0.1004,-0.0680
1780397759.144627,52.514549874,13.322662387,36.938,1.3390,0.1187,-0.0585
1780397759.244494,52.514551093,13.322662591,36.941,1.3814,0.1407,-0.0494
1780397759.344380,52.514552356,13.322662803,36.948,1.3850,0.1511,-0.0564
1780397759.444338,52.514553582,13.322663037,36.952,1.3300,0.1529,-0.0471
1780397759.544318,52.514554747,13.322663254,36.957,1.1997,0.5508,-1.0781
1780397759.644331,52.514555740,13.322664665,37.168,1.3177,0.5849,-1.0457
1780397759.744191,52.514557115,13.322664982,37.166,1.5112,0.2207,0.0042
1780397759.844098,52.514558455,13.322665316,37.167,1.4417,0.2180,-0.0278
1780397759.944119,52.514559708,13.322665626,37.172,1.3177,0.1921,-0.0145
1780397760.044227,52.514560826,13.322665884,37.170,1.2043,0.1548,0.0174
1780397760.144414,52.514561877,13.322666084,37.168,1.2284,0.1613,-0.0012
1780397760.244517,52.514563039,13.322666362,37.170,1.3570,0.1839,0.0077
1780397760.344573,52.514564319,13.322666628,37.167,1.4042,0.2195,0.0393
1780397760.444443,52.514565563,13.322667010,37.162,1.3603,0.2759,0.0576
1780397760.544257,52.514566762,13.322667442,37.155,1.2850,0.2998,0.0329
1780397760.644101,52.514567871,13.322667895,37.156,1.2428,0.3156,0.0452
1780397760.743920,52.514568994,13.322668373,37.146,1.2165,0.3205,0.0831
1780397760.843815,52.514570056,13.322668840,37.139,1.1368,0.2637,0.0726
1780397760.943900,52.514571038,13.322669153,37.132,1.0245,0.1989,0.0472
1780397761.043767,52.514571898,13.322669428,37.130,0.9365,0.1620,0.0160
1780397761.143814,52.514572722,13.322669631,37.128,0.9475,0.1389,-0.0133
1780397761.244225,52.514573606,13.322669840,37.132,1.0442,0.1767,-0.0335
1780397761.344511,52.514574607,13.322670155,37.135,1.1717,0.1776,-0.0638
1780397761.444958,52.514575721,13.322670367,37.145,1.2869,0.1469,-0.0823
1780397761.545470,52.514576932,13.322670591,37.152,1.2916,0.1552,-0.0610
1780397761.645945,52.514578056,13.322670828,37.158,1.2000,0.1154,-0.0846
1780397761.746137,52.514579098,13.322670934,37.169,1.1268,0.0638,-0.0810
1780397761.846032,52.514580083,13.322671016,37.174,1.0348,0.0553,-0.0320
1780397761.945622,52.514580954,13.322671097,37.175,0.8936,0.0518,-0.0276
1780397762.045077,52.514581683,13.322671169,37.179,0.8148,0.0475,-0.0505
1780397762.144456,52.514582411,13.322671236,37.185,0.4453,-0.2979,-1.0180
1780397762.243903,52.514582479,13.322670293,37.382,0.4812,-0.2699,-0.9895
1780397762.343467,52.514583273,13.322670442,37.382,0.8964,0.1087,0.0068
1780397762.443195,52.514584086,13.322670613,37.380,0.9847,0.1367,0.0203
1780397762.543285,52.514585042,13.322670846,37.378,1.0153,0.1453,0.0093
1780397762.643558,52.514585915,13.322671043,37.378,0.8909,0.1194,0.0289
1780397762.743958,52.514586650,13.322671200,37.372,0.7357,0.0849,0.0501
1780397762.844373,52.514587244,13.322671295,37.368,0.6280,0.0668,0.0608
1780397762.944637,52.514587783,13.322671398,37.360,0.5360,0.0555,0.0925
1780397763.044619,52.514588209,13.322671460,37.350,0.4272,0.0274,0.0767
1780397763.144397,52.514588551,13.322671479,37.345,0.4149,-0.0082,0.0390
1780397763.244178,52.514588954,13.322671435,37.342,0.4936,-0.0164,0.0121
1780397763.343967,52.514589437,13.322671431,37.342,0.5442,-0.0198,-0.0086
1780397763.443781,52.514589931,13.322671377,37.344,0.5546,-0.0282,-0.0412
1780397763.543840,52.514590434,13.322671348,37.350,0.5856,-0.0273,-0.0475
1780397763.644084,52.514590985,13.322671296,37.353,0.6022,-0.0130,-0.0276
1780397763.744357,52.514591519,13.322671309,37.356,0.5502,-0.0056,-0.0180
1780397763.844488,52.514591977,13.322671280,37.357,0.4266,-0.0198,0.0359
1780397763.944500,52.514592287,13.322671251,37.349,0.2721,-0.0278,0.0716
1780397764.044379,52.514592466,13.322671197,37.343,0.2505,-0.0308,0.0603
1780397764.144182,52.514592737,13.322671160,37.337,0.4357,-0.0016,0.0763
1780397764.243829,52.514593248,13.322671193,37.327,0.6126,0.0649,0.0684
1780397764.343695,52.514593836,13.322671351,37.323,0.7136,0.1148,0.0760
1780397764.443555,52.514594530,13.322671532,37.312,0.7636,0.1262,0.0986
1780397764.543562,52.514595209,13.322671724,37.303,0.7091,0.0974,0.1019
1780397764.643743,52.514595806,13.322671820,37.292,0.5909,0.0560,0.0993
1780397764.744043,52.514596274,13.322671890,37.283,0.5362,0.0591,0.0794
1780397764.844402,52.514596774,13.322671995,37.276,0.5823,0.1039,0.0779
1780397764.944680,52.514597325,13.322672198,37.268,0.6608,0.1576,0.0766
1780397765.044772,52.514597965,13.322672462,37.260,0.7704,0.2197,0.0713
1780397765.144788,52.514598711,13.322672848,37.254,0.8857,0.3039,0.0979
1780397765.244688,52.514599557,13.322673359,37.241,0.9295,0.3758,0.1273
1780397765.344533,52.514600381,13.322673957,37.228,0.8949,0.4006,0.1375
1780397765.444329,52.514601164,13.322674541,37.213,0.8655,0.4116,0.1537
1780397765.544063,52.514601934,13.322675171,37.197,0.8280,0.4136,0.1489
1780397765.643697,52.514602648,13.322675760,37.184,0.8097,0.4130,0.1351
1780397765.743410,52.514603386,13.322676387,37.170,0.8832,0.4685,0.1557
1780397765.843565,52.514604236,13.322677144,37.153,1.0141,0.5624,0.1869
1780397765.943734,52.514605213,13.322678052,37.133,1.1300,0.6756,0.1948
1780397766.044020,52.514606273,13.322679145,37.114,1.2106,0.7308,0.2229
1780397766.144170,52.514607395,13.322680217,37.088,1.2018,0.7240,0.2470
1780397766.244309,52.514608438,13.322681288,37.064,1.0997,0.6821,0.2330
1780397766.344414,52.514609375,13.322682236,37.042,0.9830,0.5833,0.2438
1780397766.444303,52.514610206,13.322683012,37.015,0.8626,0.4946,0.2538
1780397766.544052,52.514610924,13.322683695,36.991,0.8008,0.4541,0.2535
1780397766.643951,52.514611644,13.322684352,36.965,0.8221,0.4948,0.2874
1780397766.744045,52.514612402,13.322685157,36.934,0.8040,0.5204,0.2936
1780397766.844234,52.514613092,13.322685892,36.906,0.7040,0.4468,0.2725
1780397766.944273,52.514613670,13.322686479,36.879,0.5764,0.3340,0.2530
1780397767.044416,52.514614129,13.322686880,36.855,0.4917,0.2614,0.2507
1780397767.144255,52.514614554,13.322687252,36.829,0.9833,1.1520,-0.8275
1780397767.244295,52.514615897,13.322690283,37.021,1.0760,1.2912,-0.8119
1780397767.344198,52.514616489,13.322691067,36.991,0.6926,0.5773,0.2912
1780397767.443966,52.514617141,13.322691987,36.963,0.7414,0.5808,0.2906
1780397767.543678,52.514617819,13.322692779,36.933,0.7006,0.4843,0.2824
1780397767.643647,52.514618399,13.322693416,36.906,0.5848,0.3643,0.2505
1780397767.743827,52.514618872,13.322693857,36.883,0.4886,0.2695,0.2257
1780397767.843985,52.514619279,13.322694214,36.861,0.4152,0.1947,0.2264
1780397767.943903,52.514619619,13.322694432,36.838,0.3805,0.1334,0.2179
1780397768.043578,52.514619962,13.322694607,36.817,0.4575,0.1203,0.2030
1780397768.143070,52.514620438,13.322694787,36.797,0.6160,0.1158,0.1788
1780397768.243082,52.514621067,13.322694948,36.782,0.7176,0.2009,0.1428
1780397768.343634,52.514621733,13.322695382,36.769,0.7839,0.3001,0.1506
1780397768.444338,52.514622486,13.322695841,36.751,0.7863,0.3163,0.1615
1780397768.544922,52.514623156,13.322696323,36.736,0.7268,0.3102,0.1688
1780397768.645090,52.514623798,13.322696761,36.718,0.7504,0.3018,0.1875
1780397768.744971,52.514624506,13.322697215,36.699,0.8258,0.3142,0.1904
1780397768.844689,52.514625281,13.322697688,36.680,0.9001,0.3511,0.1909
1780397768.944343,52.514626120,13.322698250,36.661,0.9121,0.3757,0.1812
1780397769.043980,52.514626915,13.322698795,36.643,0.8728,0.3680,0.1833
1780397769.143620,52.514627684,13.322699333,36.624,0.8503,0.3417,0.1971
1780397769.243383,52.514628440,13.322699801,36.604,0.8342,0.3488,0.1994
1780397769.343440,52.514629183,13.322700363,36.584,0.8703,0.4228,0.2157
1780397769.443563,52.514630007,13.322701052,36.561,0.9927,0.5434,0.2452
1780397769.543753,52.514630972,13.322701972,36.535,1.0742,0.6325,0.2730
1780397769.643842,52.514631942,13.322702924,36.506,1.0216,0.6066,0.2811
1780397769.743952,52.514632811,13.322703767,36.479,0.9312,0.5297,0.2633
1780397769.844015,52.514633618,13.322704491,36.454,0.9327,0.5144,0.2334
1780397769.944005,52.514634489,13.322705287,36.432,1.0555,0.6270,0.2605
1780397770.043951,52.514635516,13.322706344,36.402,1.1848,0.7701,0.3075
1780397770.143939,52.514636619,13.322707563,36.371,1.2462,0.8095,0.3262
1780397770.244013,52.514637758,13.322708737,36.336,1.2107,0.7626,0.3270
1780397770.344110,52.514638799,13.322709818,36.305,1.0970,0.6768,0.3087
1780397770.444180,52.514639733,13.322710739,36.274,1.0172,0.5998,0.2929
1780397770.544190,52.514640629,13.322711592,36.247,1.0355,0.5808,0.2856
1780397770.644048,52.514641594,13.322712455,36.217,1.1145,0.6027,0.2955
1780397770.744035,52.514642632,13.322713372,36.188,1.1766,0.5880,0.2884
1780397770.844148,52.514643712,13.322714193,36.160,1.1736,0.5704,0.2818
1780397770.944052,52.514644743,13.322715058,36.131,1.1107,0.5641,0.2970
1780397771.044101,52.514645709,13.322715860,36.100,1.0435,0.5298,0.3036
1780397771.144023,52.514646620,13.322716624,36.070,1.0414,0.5471,0.3197
1780397771.244049,52.514647581,13.322717477,36.036,1.0817,0.5942,0.3279
1780397771.344073,52.514648566,13.322718380,36.005,1.1132,0.6333,0.3418
1780397771.444101,52.514649584,13.322719349,35.968,1.1202,0.6442,0.3553
1780397771.544158,52.514650582,13.322720285,35.934,1.1120,0.6643,0.3574
1780397771.644129,52.514651585,13.322721313,35.897,1.1504,0.7373,0.3847
1780397771.744197,52.514652651,13.322722465,35.857,1.2021,0.7862,0.4052
1780397771.844344,52.514653749,13.322723639,35.815,1.1623,0.7576,0.3968
1780397771.944363,52.514654743,13.322724706,35.777,1.0970,0.7334,0.3639
1780397772.044353,52.514655722,13.322725807,35.743,1.0772,0.7667,0.3392
1780397772.144328,52.514656681,13.322726971,35.710,1.1262,0.8370,0.3710
1780397772.244287,52.514657747,13.322728280,35.668,1.2019,0.9018,0.4121
1780397772.344238,52.514658841,13.322729635,35.627,1.1909,0.8960,0.4176
1780397772.444163,52.514659888,13.322730926,35.585,1.1293,0.7961,0.4169
1780397772.544206,52.514660872,13.322731988,35.544,1.0032,0.6905,0.4062
1780397772.644354,52.514661694,13.322732969,35.504,0.8878,0.6549,0.3805
1780397772.744442,52.514662471,13.322733926,35.468,0.8858,0.6684,0.3758
1780397772.844502,52.514663289,13.322734946,35.428,0.9234,0.7001,0.3802
1780397772.944566,52.514664133,13.322735997,35.392,0.9552,0.7052,0.4078
1780397773.044632,52.514665008,13.322737032,35.347,0.9742,0.6770,0.4363
1780397773.144518,52.514665885,13.322737997,35.304,0.9210,0.6399,0.4109
1780397773.244351,52.514666662,13.322738921,35.265,0.9324,1.2138,-1.0234
1780397773.344121,52.514667558,13.322741578,35.509,0.9692,1.2336,-1.0167
1780397773.443803,52.514668400,13.322742557,35.468,0.9093,0.6383,0.4019
1780397773.543655,52.514669190,13.322743460,35.428,0.8572,0.5875,0.3821
1780397773.643561,52.514669940,13.322744291,35.391,0.8082,0.5022,0.3337
1780397773.743638,52.514670644,13.322744944,35.362,0.8035,0.4951,0.3160
1780397773.843782,52.514671387,13.322745756,35.328,0.8653,0.5751,0.3189
1780397773.943914,52.514672202,13.322746646,35.298,0.9057,0.6038,0.3152
1780397774.043972,52.514673018,13.322747542,35.265,0.8902,0.5930,0.3195
1780397774.143985,52.514673804,13.322748399,35.234,0.9030,0.5838,0.2924
1780397774.244076,52.514674643,13.322749269,35.206,0.9556,0.5758,0.2865
1780397774.344296,52.514675525,13.322750104,35.176,1.0131,0.5723,0.2953
1780397774.444490,52.514676469,13.322750964,35.147,1.0291,0.5607,0.2716
1780397774.544530,52.514677379,13.322751763,35.122,1.0170,0.5329,0.2519
1780397774.644611,52.514678299,13.322752540,35.097,0.9804,0.5178,0.2665
1780397774.744682,52.514679143,13.322753295,35.069,0.9026,0.4910,0.2772
1780397774.844716,52.514679924,13.322753992,35.041,0.8970,0.4933,0.2900
1780397774.944598,52.514680756,13.322754752,35.011,0.9202,0.5031,0.2922
1780397775.044450,52.514681576,13.322755477,34.983,0.9316,0.4934,0.2774
1780397775.144269,52.514682429,13.322756208,34.955,0.9601,0.5160,0.2633
1780397775.244118,52.514683300,13.322756999,34.930,1.0181,0.5411,0.2598
